split_protocol,model,metric,n_seeds,mean,std,minimum,maximum,ci95_low_t,ci95_high_t
random_stratified,tfidf_logreg,n,3.0,8253.0,0.0,8253.0,8253.0,8253.0,8253.0
random_stratified,tfidf_logreg,true_negatives,3.0,2468.3333333333335,16.743157806499145,2449.0,2478.0,2426.741023612422,2509.925643054245
random_stratified,tfidf_logreg,true_positives,3.0,5505.333333333333,8.621678104251709,5496.0,5513.0,5483.91589761599,5526.750769050676
random_stratified,tfidf_logreg,weighted_f1,3.0,0.9659570217169319,0.001436031050557295,0.9644843715535908,0.9673533932367212,0.962389722828998,0.9695243206048657
source_disjoint,bert_tiny,accuracy,3.0,0.9576148049370486,0.008995393330223355,0.9476190476190476,0.9650582362728786,0.9352690091334134,0.9799606007406839
source_disjoint,bert_tiny,balanced_accuracy,3.0,0.9615561496237021,0.004949262584883426,0.9567607694231316,0.9666461336683978,0.9492614997912382,0.9738507994561659
source_disjoint,bert_tiny,brier_score,3.0,0.0354959829656094,0.007580108629247558,0.0285495735285184,0.043580976250472,0.016665949260531443,0.05432601667068736
source_disjoint,bert_tiny,ece_10,3.0,0.041098785686008894,0.016285798071812317,0.0229681430119014,0.054486960941913,0.0006426205298691104,0.08155495084214867
source_disjoint,bert_tiny,false_negatives,3.0,242.0,105.78752289377042,132.0,343.0,-20.79077505306651,504.7907750530665
source_disjoint,bert_tiny,false_positives,3.0,65.66666666666667,47.18403684863487,35.0,120.0,-51.54497866164439,182.87831199497774
source_disjoint,bert_tiny,log_loss,3.0,0.14173084762380284,0.024144515922233264,0.1181000408709912,0.166358213311948,0.08175254508942689,0.20170915015817878
source_disjoint,bert_tiny,macro_f1,3.0,0.9526018470521773,0.00982054240020429,0.94167158568425,0.9606823348543578,0.9282062673259868,0.9769974267783679
source_disjoint,bert_tiny,macro_precision,3.0,0.9458680670707151,0.01463930451840701,0.9308618378090996,0.9601105473462648,0.9095020186427433,0.982234115498687
source_disjoint,bert_tiny,macro_recall,3.0,0.9615561496237021,0.004949262584883426,0.9567607694231316,0.9666461336683978,0.9492614997912382,0.9738507994561659
source_disjoint,bert_tiny,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,bert_tiny,true_negatives,3.0,2288.3333333333335,17.925772879665004,2277.0,2309.0,2243.8032449106863,2332.8634217559807
source_disjoint,bert_tiny,true_positives,3.0,4651.333333333333,34.23935357645254,4615.0,4683.0,4566.278063888114,4736.388602778552
source_disjoint,bert_tiny,weighted_f1,3.0,0.9580216726643712,0.008643262970535893,0.9483818026434933,0.9650800612176094,0.9365506171666879,0.9794927281620546
source_disjoint,cnn,accuracy,3.0,0.9543967274354221,0.00281113305454752,0.951156462585034,0.9561841375485304,0.9474134858018728,0.9613799690689715
source_disjoint,cnn,balanced_accuracy,3.0,0.9484029825065926,0.0068042008515295915,0.9437214482797164,0.9562081413693378,0.9315004105729843,0.9653055544402009
source_disjoint,cnn,brier_score,3.0,0.0365917706597637,0.0016661805159376105,0.0351289888019459,0.0384054551897899,0.03245274880553946,0.04073079251398794
source_disjoint,cnn,ece_10,3.0,0.036445765546042765,0.01672538282374274,0.0240748190700853,0.0554748439269514,-0.005102388669877798,0.07799391976196332
source_disjoint,cnn,false_negatives,3.0,167.33333333333334,66.52317891782783,92.0,218.0,2.0805958780427147,332.58607078862394
source_disjoint,cnn,false_positives,3.0,163.33333333333334,62.58061467685767,99.0,224.0,7.87446839003502,318.79219827663167
source_disjoint,cnn,log_loss,3.0,0.1413811989160405,0.009950834428094007,0.1306171298293879,0.1502446438544033,0.11666195584982866,0.16610044198225235
source_disjoint,cnn,macro_f1,3.0,0.9480247397080692,0.003462651627055386,0.944028059174198,0.9501224017902342,0.9394230362186473,0.9566264431974911
source_disjoint,cnn,macro_precision,3.0,0.9482104449778195,0.007718774561319633,0.942808665667532,0.95705096539879,0.9290359460015463,0.9673849439540927
source_disjoint,cnn,macro_recall,3.0,0.9484029825065926,0.0068042008515295915,0.9437214482797164,0.9562081413693378,0.9315004105729843,0.9653055544402009
source_disjoint,cnn,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,cnn,true_negatives,3.0,2190.6666666666665,21.77919496522618,2173.0,2215.0,2136.564147121985,2244.769186211348
source_disjoint,cnn,true_positives,3.0,4726.0,79.54244150137711,4648.0,4807.0,4528.405621381735,4923.594378618265
source_disjoint,cnn,weighted_f1,3.0,0.9544047259864697,0.0027575372712319315,0.9512244039061438,0.956129703202506,0.9475546236594454,0.9612548283134941
source_disjoint,fnn,accuracy,3.0,0.9450333140763139,0.005281718053283267,0.939591836734694,0.9501392757660168,0.9319127990773204,0.9581538290753073
source_disjoint,fnn,balanced_accuracy,3.0,0.9436232199792545,0.009912768171008623,0.934299237559124,0.9540350361156966,0.9189985387378136,0.9682479012206954
source_disjoint,fnn,brier_score,3.0,0.043056478543314236,0.004669528590191683,0.0380189109913595,0.047240099285555,0.03145672647632272,0.05465623061030575
source_disjoint,fnn,ece_10,3.0,0.048591195621294964,0.010946639027045247,0.0382249840591077,0.0600380981243785,0.021398236797293923,0.075784154445296
source_disjoint,fnn,false_negatives,3.0,256.0,20.518284528683193,236.0,277.0,205.02975562187473,306.97024437812524
source_disjoint,fnn,false_positives,3.0,142.66666666666666,55.60875230872684,81.0,189.0,4.526867953175071,280.8064653801582
source_disjoint,fnn,log_loss,3.0,0.16037099645939193,0.01751660269426985,0.1410169025261954,0.175136820879137,0.11685734312480875,0.2038846497939751
source_disjoint,fnn,macro_f1,3.0,0.9380504673154202,0.0065631044487130755,0.931087603759254,0.9441228908589046,0.9217468120482156,0.9543541225826248
source_disjoint,fnn,macro_precision,3.0,0.9332954354305109,0.004513339752052065,0.9280919555808698,0.9361483402578124,0.9220836779464965,0.9445071929145252
source_disjoint,fnn,macro_recall,3.0,0.9436232199792545,0.009912768171008623,0.934299237559124,0.9540350361156966,0.9189985387378136,0.9682479012206954
source_disjoint,fnn,n,3.0,7247.333333333333,90.34009814768486,7180.0,7350.0,7022.916088641443,7471.750578025223
source_disjoint,fnn,true_negatives,3.0,2211.3333333333335,42.82911782109612,2162.0,2239.0,2104.9399065929506,2317.7267600737164
source_disjoint,fnn,true_positives,3.0,4637.333333333333,92.51126057585279,4579.0,4744.0,4407.5226221752955,4867.144044491371
source_disjoint,fnn,weighted_f1,3.0,0.9453440340454149,0.00541924186888637,0.9398092183676834,0.9506397899603264,0.9318818909498179,0.9588061771410119
source_disjoint,lstm,accuracy,3.0,0.9509028902124242,0.004670855679423877,0.9455431754874652,0.9541042706600112,0.9392998414730241,0.9625059389518243
source_disjoint,lstm,balanced_accuracy,3.0,0.9471162244758425,0.0025525236370894954,0.9442588542011888,0.9491709713138384,0.9407754042488145,0.9534570447028706
source_disjoint,lstm,brier_score,3.0,0.03904770289219713,0.0030987289542013384,0.0370306729629952,0.0426156736251468,0.03135003343857293,0.04674537234582134
source_disjoint,lstm,ece_10,3.0,0.040429807638836336,0.026439605943124844,0.024218519582543,0.0709396558950879,-0.025249814568298244,0.10610942984597091
source_disjoint,lstm,false_negatives,3.0,204.33333333333334,86.03100216394863,127.0,297.0,-9.379523521805709,418.0461901884724
source_disjoint,lstm,false_positives,3.0,151.33333333333334,55.14828495368948,94.0,204.0,14.337398941520007,288.3292677251467
source_disjoint,lstm,log_loss,3.0,0.14892086944031183,0.006837979194974092,0.1419072408380627,0.155568498897281,0.1319343874499125,0.16590735143071114
source_disjoint,lstm,macro_f1,3.0,0.944379678850701,0.004714091229603737,0.9390158693464452,0.947864588473654,0.9326692270506108,0.9560901306507911
source_disjoint,lstm,macro_precision,3.0,0.942451572735131,0.010601529595084449,0.930921843835924,0.951778942397158,0.9161159132657446,0.9687872322045175
source_disjoint,lstm,macro_recall,3.0,0.9471162244758425,0.0025525236370894954,0.9442588542011888,0.9491709713138384,0.9407754042488145,0.9534570447028706
