run_id,config_name,split_protocol,model,evaluation_split,seed,metric,value
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,source_only_logreg,test,13,true_negatives,2624.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,source_only_logreg,test,13,false_positives,40.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,source_only_logreg,test,13,false_negatives,78.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,source_only_logreg,test,13,true_positives,5511.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,n,8253.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,accuracy,0.9634072458499939
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,balanced_accuracy,0.9520604541739808
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,macro_precision,0.9638386205793942
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,macro_recall,0.9520604541739808
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,macro_f1,0.957623391396379
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,weighted_f1,0.963172021857784
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,brier_score,0.03289974834633179
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,log_loss,0.14310804900723115
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,ece_10,0.06588716430413194
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,true_negatives,2451.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,false_positives,213.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,false_negatives,89.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,validation,13,true_positives,5500.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,n,8253.0
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,accuracy,0.9661941112322792
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,balanced_accuracy,0.9567701759730746
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,macro_precision,0.9655461760346189
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,macro_recall,0.9567701759730746
20260822T222040Z-ifnd_random_stratified_v1_s13-bf4a171b,ifnd_random_stratified_v1_s13,random_stratified,tfidf_logreg,test,13,macro_f1,0.9609755390701444
